,name,price,adress,unit_details,description,score,URL
1095,"['', '1 Bed 1 Bath Apartment']","['$1,100 / Month']",['Location is approximate'],"['Kelowna, BC', '800 square meters', 'Cat friendly', 'Listed over a week ago · Available 2023/04/30', 'Apartment', '1 bed · 1 bath', '800 square meters', 'Central AC', 'Central heating', 'In-unit laundry', 'Garage parking', 'Unfurnished', 'Kelowna, BC', 'Joined Facebook in 2010']",['sublet of a corner unit bedroom of a 2-bedroom unit in U2.\n\nLease Term: May.1st (could move in earlier for a few days) - August.30th.\nRent: 1100/month + shared utilities\nRoommate is a friendly couple.\n2 cats in the condo. See less'],[],['https://www.facebook.com/marketplace/item/1197472050889715/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%225773013776119741%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5773013776119741%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66355175096737%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225773013776119741%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1096,"['', 'Beautiful 1 bedroom fully furnished suite']","['$1,950 / Month']","['Kelowna, BC, V1W 1N4']","['Hubbard Rd, Kelowna, BC', 'Listed over a week ago · Available 2023/03/01', 'Online Application', 'Apartment', '1 bed · 1 bath', 'Electric heating', 'In-unit laundry', 'Off-street parking', 'Unfurnished', '1 Year Lease', 'Microwave', 'Oven', 'Refrigerator', 'Dishwasher', 'Cable TV', 'Joined Facebook in 2018']","['1 Bed 1 Bath -  furnished basement suite\nPull out sofa bed in living room, with storage.\n-includes internet/ cable\n-includes water bill\n-does not include electric bill \n\nMarch 1st - preferably 6-12 month+ tenancy. Video tour available upon request.\n\nSorry - no pets, no smoking, no drugs, no subletting.\n\nFYI: Kids live upstairs\n\nHubbard Rd, Kelowna, BC V1W, Canada See less']","['Provided by Walk Score®︎', '7 out of 100', '21 out of 100', '52 out of 100', 'Provided by Walk Score®︎', 'Routes: 17 South Ridge', 'Routes: 15 Crawford']",['https://www.facebook.com/marketplace/item/606094233747046/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%225107977889219497%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5107977889219497%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.6643513785422%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225107977889219497%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1097,"['', '2 beautiful offices for rent']",['$650 / Month'],['Location is approximate'],"['Penticton, BC', '224 square meters', 'Listed over a week ago · Available now', 'Apartment', '1 bed · 1 bath', '224 square meters', 'Central AC', 'Gas heating', 'Parking available', 'Unfurnished', '3 Months Lease', 'Penticton, BC', 'Joined Facebook in 2007']","['2 beautiful offices for rent in industrial area in shared office space. Penticton. \nMUST SEE!!!\nEach office:\n-is self contained\n-is furnished\n-has 1 parking spot per office\n-has access to amenities like fridge, microwave, food storage\n-has wifi and all utilities included except phone. \n-includes garbage and recycling disposal\n\nGlass window office: roughly 10’x16’\nNo window office: roughly 20’x18’\n\nDamage deposit required.\nTenant’s insurance required. \n\n$650 per office or both for $1200. \n\nPlease inquire @ [hidden information] See less']","['Provided by Walk Score®︎', '60 out of 100', '65 out of 100']",['https://www.facebook.com/marketplace/item/767585144612936/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%227830277763656571%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A7830277763656571%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66447214453942%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%227830277763656571%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1098,"['', '3 Beds 1 Bath - House']","['$2,500 / Month']","['Penticton, BC, V2A 6T6']","['2324 McGraw St, Penticton, BC', 'Listed over a week ago', 'House', '3 beds · 1 bath', 'Unfurnished', 'Joined Facebook in 2010']",['It is a Duplex house fully renovated near all facilities. 3 Bedroom 1 Washroom. '],[],['https://www.facebook.com/marketplace/item/856115695583787/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%225356043351190439%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5356043351190439%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66455979173493%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225356043351190439%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1099,"['', 'Private Room For Rent']",['$800 / Month'],['Location is approximate'],"['Kelowna, BC', 'Listed over a week ago · Available now', 'House', '1 bed · 1 bath', 'Laundry in building', 'Parking available', 'Unfurnished', '1 month Lease', '4 persons live here', 'Kelowna, BC', 'Joined Facebook in 2007']",['I have 4 rooms available in my rental property in rutland. I’ll be available to show Monday/Tuesday Nov 14/15. See less'],[],['https://www.facebook.com/marketplace/item/1593041004489539/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%228298358450236655%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A8298358450236655%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66480893162597%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228298358450236655%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1100,"['', 'Studio 0 Baths - House']","['$3,000 / Month']","['Summerland, BC, V0H 1Z2']","['9200 Shale Ave, Summerland, BC', '2200 square meters', 'Listed over a week ago · Available now', 'House', 'Studio', '2200 square meters', 'Central AC', 'Electric heating', 'Parking available', 'Unfurnished', 'Joined Facebook in 2010']",['2200 square-foot shop insulated heated air-conditioned bathroom 2-10 x 10 overhead doors half could be rented for $1500 per month conditions apply contact me for details See less'],[],['https://www.facebook.com/marketplace/item/5613234042130745/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747951104467064671%22%2C%22mf_story_key%22%3A%224754658957970538%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A4754658957970538%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66535827157951%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%224754658957970538%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1101,"['', '3 Beds 3 Baths - Townhouse']","['$1,000 / Month']","['Kelowna, BC, V1X 4E5']","['Nickel Rd, Kelowna, BC', 'Listed over a week ago', 'Townhouse', '3 beds · 3 baths', 'Unfurnished', 'Joined Facebook in 2022']",['3 Beds 3 Baths \n\nAvailable Feb 1 2023\n1 room for rent in a 3bed 3 bath townhouse\nI have a unfurnished room I perfer to rent out or a furn room if someone needs it temp to they get there own stuff.\nSry no couples living in the room\nPerfer student\nI am a very clean ocd person so I am trying to find someone similar \nI have a student right now leaving and lookong for someone similar to herself.\nIt just me here and my two dogs so you must be ok with dogs\nSry no smokers or drugs or weed smoke my asthma would go crazy.\nLocated by the old costco\nI will be setting up 1 or 2 days to do a whole day of viewings doing people at 1 hr intervals\nPlz have proof of employment and reffs from previous rentals\nYou also get your own bathroom as well\nUtls and internet and cable Included\nYou also get your own cable box in your room.\nHot tub outside as well to kick back and relax\nPm me for viewings\nRent is 1000 See less'],"['Provided by Walk Score®︎', '64 out of 100', '51 out of 100', '83 out of 100', 'Provided by Walk Score®︎', 'Routes: 10 North Rutland, 8 University / College', 'Routes: 10 North Rutland, 14 Black Mountain, 8 University / OK College', 'Routes: 4 Pandosy / UBCO Express']",['https://www.facebook.com/marketplace/item/712714693532315/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747947531186655745%22%2C%22mf_story_key%22%3A%226120254974691170%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6120254974691170%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66537223291605%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226120254974691170%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1102,"['', '3 Beds 1 Bath Townhouse']","['$2,450 / Month']",['Location is approximate'],"['Vernon, BC', '1200 square feet', 'Cat friendly', 'Listed over a week ago · Available 2023/02/11', 'Townhouse', '3 beds · 1 bath', '1200 square feet', 'Central heating', 'In-unit laundry', 'Off-street parking', 'Vernon, BC', 'Joined Facebook in 2007']","[""Available starting Feb 11th.\nPlease read the ad thoroughly and respond to the questions below.\n\nA freshly renovated 3-bedroom upstairs suite with private entrance will be available immediately (12-month lease required). Private laundry.  Upper unit pays 60% utilities estimated to be an average of $218/mo.\nLow occupancy discount available of $40/mo for two or less people without pets.\n\nOpen concept living/dining/kitchen with lots of light :) Brand new bathroom, flooring, doors, windows, and new stainless steel fridge/stove.  View video walkthrough: https://youtu.be/1BGCFHpTRsI  Landscaping, parking and asphalt has since been completed.\n\n2 off-street parking spots included plus extra street parking with the option of 12x14' insulated garage with new powered garage door available for $110/mo.\n\nViews of valley and Turtle Mountain from 6x30ft back balcony, plus 2nd front balcony off kitchen for all your garden herbs and tomatoes. Check out the back deck & view in the following video: https://photos.app.goo.gl/dZqGtCkKGReMpuea7\n\nThe backyard is dedicated to the lower unit; however, I can offer a large vegetable bed space in the common area that already has new soil and landscape fabric. Located less than 3 blocks down from Mission Hill Park and only 1 km from Vernon Jubilee Hospital. Family-oriented property. No smoking within 7 meters of the building.\n\nTenant Fit: We are looking for long-term, quiet, responsible tenants. This home is ideal for professional, retired couples, small families, or mature students with a max occupancy of 4 people.\n\nFeatures:\n☆ Fully updated house with new stainless Samsung fridge and stove, plus new Bosch 300 dishwasher recently installed.\n☆ Large 6x30ft balcony overlooking Vernon & Turtle Mountain\n☆ Laneway with off street parking & optional garage\n☆ Central location on bus route close to Hospital and Elementary School\n☆ Responsive and caring landlords for over 15 years who plan to own long-term\n\nIf the Ad is still up the property is still available.\n\nPlease respond to the ad with answers to the following questions:\n• Names and Ages of Everyone who will be living at the property more than 15 days per year.\n• Do you have any pets and what is the breed/size?\n• How many vehicles will be parked at the property?\n• Does anybody that will live in the unit smoke?\n• The reason you are moving?\n• What duration are you planning to rent for?\n• Is anything we should be aware of?\n• The best cell phone number and email to reach you on?\n\nThanks for your interest and please let me know if you have any questions.\n\nSincerely,\nKevin & Katherine\nYour Vernon home rental team! See less""]",[],['https://www.facebook.com/marketplace/item/728845745183253/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747947531186655745%22%2C%22mf_story_key%22%3A%226190978097581308%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6190978097581308%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66804763474782%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226190978097581308%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1103,"['', '6 Beds 6 Baths - House']","['$8,000 / Month']",['Location is approximate'],"['West Kelowna, BC', '5800 square meters', 'Listed over a week ago · Available now', 'Swimming Pool', 'Bike Parking', 'House', '6 beds · 6 baths', '5800 square meters', 'AC available', 'Electric heating', 'In-unit laundry', 'Off-street parking', 'Unfurnished', '1 month Lease', 'Balcony', 'Basement', 'Cable TV', 'Ceiling Fan', 'Dishwasher', 'Fireplace', 'Microwave', 'Oven', 'Patio', 'Refrigerator', 'Walk-in Closet', 'Garbage Disposal', 'West Kelowna, BC', 'Joined Facebook in 2020']","['West Kelowna Executive Living - breathtaking Lakeview 5800SF home with pool\n\nBeautiful lake views throughout the house, located right in the heart of the West Kelowna Wine Trail. Steps from tons of wineries and only a short drive to downtown Kelowna. This bright 6 bed, 6 bath feature a great kitchen layout with stainless steel appliances and a formal dining area. Extra features include huge rec/family rooms, in-suite laundry room and a covered deck with amazing panoramic views. Available immediately.\n\nRental Terms:\n$8000/month\nSecurity deposit: $4000\nFurnished\nUtilities not included\n\nNo smoking, drugs or vaping permitted on or in the property. See less']",[],['https://www.facebook.com/marketplace/item/1603356653436380/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747947531186655745%22%2C%22mf_story_key%22%3A%225767231773384565%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5767231773384565%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66818136016218%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225767231773384565%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1104,"['', '3 Beds 1.5 Baths House']","['$3,250 / Month']","['Kelowna, BC, V1X 2V9']","['285 Gibbs Rd W, Kelowna, BC', 'Dog and cat friendly', 'Listed 5 days ago · Available 2023/02/15', 'House', '3 beds · 1 bath', 'In-unit laundry', 'Parking available', 'Joined Facebook in 2007']","['A fantastic 3 bedroom, 1.5 bath home located in a great family neighbourhood on Gibbs Road East and is available February 15th or March 1st! \n\nThis open rancher style home has beautiful natural wood flooring throughout and welcomes plenty of light. What makes this place so delightful is the hand crafted, wooden accents throughout the home. The open concept kitchen and dining room has an exceptional amount of cabinets, stainless steal appliances and a classic white and grey tile floor. The living room is bright and open with a rustic fireplace for those cozy winter evenings. \nAs you walk up a short flight of stairs, you will find the three spacious bedrooms, all containing closets and large windows that welcome the afternoon sun. You will also find a four piece bathroom including a tub/shower combo. \n\nThe downstairs has another great bonus room with plentiful storage and natural light! You will also find a second fridge, sink, washer, dryer, 2 piece bathroom and door that take you out to the large, fenced backyard!!!! \n\n\nThis unit is available now and is $3250.00 month plus utilities. A long term tenant is preferred as a one year lease is required to start. Pets are welcome! \n\nProperty Details: \n-$3250.00/month plus utilities \n-3 bedrooms, 1.5 bathroom \n-Available February 15th or March 1st! \n-Pets welcome \n\n*This property is marketed by a Licenced Property Manager on behalf of the property owner.* See less']",[],['https://www.facebook.com/marketplace/item/1405783786828879/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747947531186655745%22%2C%22mf_story_key%22%3A%225770609659724122%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5770609659724122%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.66956496545849%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225770609659724122%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
1105,"['', '2 Beds 2 Baths Apartment']","['$1,150 / Month']",['Location is approximate'],"['Kelowna, BC', '1100 square meters', 'Cat friendly', 'Listed over a week ago · Available now', 'Apartment', '2 beds · 2 baths', '1100 square meters', 'AC available', 'Electric heating', 'In-unit laundry', 'Garage parking', 'Furnished', '1 person lives here', 'Kelowna, BC', 'Joined Facebook in 2007']","['Hello =)\n\nI am a mature student (UBCO) looking for a clean and respectful roommate to share my condo for Feb 1st, Feb 15th or March 1st 2023.  The rent is $1150 plus $50 for internet/tv/Netflix and $50 for utilities (parking included).  The building is secured and well maintained.  Half a months rent for damage deposit will be required. 6 month lease minimum.\n\nThe room is furnished with a bed, end table, shelf, dresser and desk.  The main bathroom would be yours as my room has an ensuite.  There is a large doubled doored closet in the bedroom and a linen closet in the bathroom for extra storage.\n\nAlso included in the rent is a parking spot in the secured underground garage.  There is bike storage in the underground lot as well.\n\nI have two cats, so an ideal roommate would be someone who loves cats!  Although this is a pet-friendly condo, we are not allowed to have any additional pets.\n\nLocation is very close to Okanagan College, Gyro Beach, shopping and groceries.\n\nNo smoking, no parties, no drama.  Good vibes only =) LGBTQ friendly <3\n\nSingle occupancy only. Adult community building (19+)\n\nReferences will be required See less']",[],['https://www.facebook.com/marketplace/item/994258161549486/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4747947531186655745%22%2C%22mf_story_key%22%3A%225697328083721390%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5697328083721390%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.67008248369762%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225697328083721390%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
